,0
6558,10615.132
6559,11961.109
6560,12637.181
6561,12944.626
6562,2844.6167
6563,15446.451
6564,12634.779
6565,6915.2627
6566,16841.166
6567,12794.384
6568,9222.379
6569,13481.217
6570,14296.718
6571,14148.215
6572,13440.911
6573,4140.081
6574,12998.01
6575,13111.771
6576,12976.524
6577,15446.677
6578,14013.487
6579,12666.918
6580,14018.214
6581,7701.5166
6582,14498.0
6583,12982.202
6584,6557.6943
6585,2021.9652
6586,14867.342
6587,10894.716
6588,10675.738
6589,18682.666
6590,7699.551
6591,15298.057
6592,7821.8013
6593,11173.619
6594,9952.723
6595,10529.513
6596,14838.124
6597,12498.528
6598,15620.7
6599,13112.645
6600,13895.433
6601,13910.648
6602,13885.022
6603,6268.1274
6604,13334.519
6605,10576.691
6606,14034.125
6607,6322.305
6608,9472.764
6609,7187.3325
6610,11627.901
6611,13972.889
6612,18315.803
6613,13253.946
6614,15295.333
6615,14124.272
6616,12725.684
6617,10354.616
6618,13775.407
6619,14394.502
6620,13282.171
6621,7544.234
6622,6073.39
6623,11047.6875
6624,13889.929
6625,15778.335
6626,15566.927
6627,16031.007
6628,13268.146
6629,5952.1084
6630,15135.359
6631,13303.896
6632,13040.775
6633,15710.102
6634,6088.8
6635,13436.98
6636,11071.154
6637,15604.829
6638,15002.517
6639,13870.616
6640,10560.85
6641,13257.162
6642,14053.855
6643,13868.284
6644,12757.5625
6645,15297.319
6646,6561.8467
6647,16058.429
6648,12196.843
6649,2800.6116
6650,2756.386
6651,14393.639
6652,15902.732
6653,13963.543
6654,13534.358
6655,13081.656
6656,12839.767
6657,13188.275
6658,13064.852
6659,13031.709
6660,6554.2715
6661,13715.007
6662,12929.69
6663,9635.871
6664,11696.88
6665,6628.394
6666,2844.782
6667,15470.541
6668,14123.957
6669,10492.683
6670,14325.981
6671,14769.409
6672,12159.906
6673,13932.053
6674,12891.152
6675,6442.615
6676,7572.4307
6677,6563.152
6678,14887.984
6679,2825.8286
6680,10511.64
6681,14614.084
6682,15966.605
6683,13640.392
6684,12694.983
6685,12612.817
6686,10287.414
6687,14650.919
6688,12058.986
6689,12984.004
6690,14602.37
6691,10005.559
6692,6545.088
6693,13298.642
6694,16353.941
6695,13833.964
6696,14055.97
6697,10037.666
6698,13956.103
6699,6422.766
6700,15639.831
6701,13546.688
6702,12059.806
6703,11206.655
6704,9646.953
6705,14709.457
6706,13959.276
6707,14195.132
6708,15064.641
6709,13284.097
6710,7745.6
6711,13759.679
6712,14425.049
6713,6235.6953
6714,12852.854
6715,13436.98
6716,13231.713
6717,13770.629
6718,10480.382
6719,14025.848
6720,15017.519
6721,14373.614
6722,13271.701
6723,10581.097
6724,6609.641
6725,13108.103
6726,12984.304
6727,14249.181
6728,14642.021
6729,13231.713
6730,14685.732
6731,13626.806
6732,13627.539
6733,12485.947
6734,14535.337
6735,16477.389
6736,13723.367
6737,12171.389
6738,13127.7705
6739,12176.529
6740,12700.129
6741,13841.365
6742,12984.304
6743,13436.98
6744,7096.3555
6745,12403.043
6746,13817.036
6747,13080.8955
6748,12732.181
6749,14872.278
6750,14562.814
6751,12868.029
6752,6803.1196
6753,13532.505
6754,11921.052
6755,7111.8135
6756,14352.791
6757,5965.726
6758,15495.247
6759,13155.402
6760,14262.475
6761,15355.684
6762,12725.684
6763,12906.18
6764,11874.526
6765,6740.2974
6766,6557.168
6767,17595.152
6768,14738.723
6769,6383.8804
6770,12884.706
6771,15223.135
6772,13448.393
6773,15976.694
6774,12080.268
6775,6935.1436
6776,12708.56
6777,13919.433
6778,12717.756
6779,15880.54
6780,7708.8325
6781,15326.573
6782,11530.67
6783,12997.61
6784,13657.533
6785,11295.298
6786,12717.6875
6787,13073.064
6788,16136.962
6789,4515.5864
6790,4444.7217
6791,15997.613
6792,6499.5054
6793,10560.069
6794,13317.834
6795,13303.428
6796,5924.135
6797,13244.144
6798,10418.3125
6799,7644.562
6800,12355.46
6801,12952.145
6802,12486.908
6803,7684.9355
6804,12773.003
6805,12662.962
6806,13287.758
6807,13402.313
6808,13881.035
6809,10831.384
6810,12980.475
6811,13351.901
6812,13853.521
6813,13818.313
6814,12232.216
6815,16451.127
6816,13912.447
6817,12281.251
6818,10255.776
6819,14988.613
6820,12539.187
6821,2959.0366
6822,13181.311
6823,6377.311
6824,13564.911
6825,17725.879
6826,14783.314
6827,6560.631
6828,9726.707
6829,14257.644
6830,10544.608
6831,2761.3533
6832,14283.208
6833,5805.9507
6834,10372.154
6835,11369.112
6836,15195.872
6837,13089.175
6838,6563.9624
6839,12464.699
6840,13095.632
6841,6650.863
6842,14105.815
6843,13824.878
6844,12993.077
6845,7307.019
6846,13591.529
6847,11222.987
6848,13833.067
6849,14120.382
6850,10082.699
6851,13811.13
6852,6425.3564
6853,12702.737
6854,14983.417
6855,15958.213
6856,6358.956
6857,13626.36
6858,14914.499
6859,6932.431
6860,12102.532
6861,12943.618
6862,13853.813
6863,15980.316
6864,13268.284
6865,14205.672
6866,12956.729
6867,10169.603
6868,6516.7827
6869,15673.781
6870,12932.407
6871,12970.333
6872,12870.987
6873,14337.34
6874,13626.863
6875,13115.238
6876,6189.038
6877,12205.515
6878,9676.364
6879,13505.513
6880,7135.4595
6881,6663.1387
6882,15122.315
6883,16960.273
6884,10189.407
6885,7120.9277
6886,13064.67
6887,13803.54
6888,18510.525
6889,13636.287
6890,13867.779
6891,10942.942
6892,6709.758
6893,13323.985
6894,6436.657
6895,13356.059
6896,14041.527
6897,10480.382
6898,12179.623
6899,12739.555
6900,13937.729
6901,14825.151
6902,6573.18
6903,6332.735
6904,6711.5156
6905,13032.384
6906,15568.357
6907,10327.845
6908,13595.1045
6909,12994.396
6910,12699.28
6911,7707.4746
6912,12844.0
6913,13439.14
6914,13855.981
6915,11975.281
6916,2594.637
6917,12156.399
6918,15465.608
6919,14642.244
6920,13179.609
6921,16020.524
6922,14366.221
6923,13777.983
6924,10410.201
6925,10123.291
6926,14113.778
6927,10358.606
6928,5912.6333
6929,14662.986
6930,10567.192
6931,10220.721
6932,14921.933
6933,6642.7227
6934,7285.777
6935,14934.596
6936,6549.792
6937,14751.336
6938,15536.015
6939,12786.225
6940,7637.2407
6941,13889.92
6942,2841.7231
6943,10333.691
6944,14322.382
6945,14276.32
6946,7143.4673
6947,12943.528
6948,13104.099
6949,13394.335
6950,6774.8296
6951,12881.77
6952,5792.8677
6953,10051.408
6954,7491.78
6955,6410.7583
6956,12913.51
6957,10033.241
6958,10526.704
6959,7122.4736
6960,14250.255
6961,2412.6992
6962,6354.5483
6963,12973.539
6964,12323.44
6965,14936.831
6966,6490.3325
6967,15880.404
6968,4115.5723
6969,15958.728
6970,12583.679
6971,6388.806
6972,14060.803
6973,13570.84
6974,6032.0938
6975,11567.414
6976,6257.8438
6977,14710.447
6978,7425.5264
6979,17504.453
6980,13871.15
6981,15256.981
6982,6144.1523
6983,15012.077
6984,6267.049
6985,12725.684
6986,12445.546
6987,15203.006
6988,12398.981
6989,13538.603
6990,10451.763
6991,11050.378
6992,6563.5874
6993,15188.724
6994,14551.548
6995,2538.512
6996,15062.741
6997,11618.571
6998,7537.743
6999,6500.446
7000,13780.931
7001,8219.133
7002,14909.824
7003,14834.897
7004,14495.553
7005,14526.249
7006,16058.429
7007,12969.575
7008,13307.317
7009,15003.06
7010,10973.271
7011,12496.458
7012,13871.15
7013,13687.674
7014,12682.55
7015,6476.865
7016,4498.549
7017,13879.806
7018,14847.376
7019,15089.018
7020,10525.998
7021,12855.202
7022,5868.0166
7023,19179.9
7024,13704.019
7025,13854.5205
7026,9990.444
7027,16526.094
7028,14511.952
7029,9734.435
7030,10351.647
7031,12215.485
7032,12693.81
7033,15512.967
7034,11161.5
7035,10094.055
7036,6270.216
7037,9789.434
7038,6550.6553
7039,7715.664
7040,13817.843
7041,14141.532
7042,13832.377
7043,13640.996
7044,13417.649
7045,15929.4375
7046,10635.026
7047,14805.147
7048,14313.985
7049,10730.116
7050,12975.878
7051,14574.804
7052,6344.826
7053,13852.025
7054,9586.329
7055,15660.171
7056,12051.869
7057,13293.959
7058,13948.132
7059,9646.953
7060,14837.787
7061,15131.494
7062,6277.328
7063,4420.8164
7064,6557.3003
7065,11483.005
7066,12509.409
7067,16097.156
7068,13519.63
7069,13523.739
7070,10623.859
7071,13054.407
7072,10091.863
7073,10393.652
7074,12534.983
7075,13532.483
7076,14839.057
7077,6142.9775
7078,14169.929
7079,14793.038
7080,14337.129
7081,7851.447
7082,10523.4375
7083,16168.319
7084,15352.086
7085,12045.729
7086,9985.593
7087,10293.726
7088,15110.019
7089,14134.587
7090,11119.192
7091,12454.36
7092,15335.857
7093,7880.3174
7094,6423.0396
7095,12252.44
7096,12593.267
7097,6457.418
7098,14647.984
7099,14199.698
7100,11187.821
7101,6429.3354
7102,4471.514
7103,14329.076
7104,13931.753
7105,13450.378
7106,13332.836
7107,16481.477
7108,13456.007
7109,6356.03
7110,13831.217
7111,18256.521
7112,6395.3193
7113,13423.453
7114,14160.218
7115,14120.382
7116,15485.124
7117,7707.4746
7118,13915.899
7119,6653.376
7120,9935.231
7121,11515.977
7122,14382.027
7123,7662.692
7124,15968.789
7125,13724.275
7126,16304.353
7127,13595.1045
7128,14375.337
7129,10189.388
7130,12729.339
7131,13801.96
7132,11464.058
7133,15905.977
7134,7511.4263
7135,15902.732
7136,13361.442
7137,15127.862
7138,7578.946
7139,9481.698
7140,11261.048
7141,14956.957
7142,11686.27
7143,16423.43
7144,11004.34
7145,4295.9907
7146,13197.614
7147,13817.712
7148,7680.267
7149,12064.602
7150,6214.7393
7151,7635.7515
7152,10985.625
7153,10283.994
7154,6684.4644
7155,6410.021
7156,4305.531
7157,13567.304
7158,14190.046
7159,10561.798
7160,7349.6646
7161,11320.222
7162,15541.695
7163,2616.907
7164,14622.556
7165,7800.9033
7166,11924.298
7167,9456.004
7168,2886.3335
7169,12429.774
7170,6070.5103
7171,7611.296
7172,12505.477
7173,14113.629
7174,10642.307
7175,12190.62
7176,14135.847
7177,10267.229
7178,16127.173
7179,13365.36
7180,12987.747
7181,14352.079
7182,15255.171
7183,7757.207
7184,14243.949
7185,12015.557
7186,7146.222
7187,6292.882
7188,6439.1636
7189,7035.8374
7190,10409.895
7191,6481.24
7192,18580.352
7193,9607.211
7194,12916.066
7195,15806.608
7196,13790.958
7197,13377.163
7198,2860.1677
7199,10354.701
7200,11434.948
7201,7346.336
7202,13751.089
7203,13820.989
7204,16049.893
7205,12556.215
7206,13805.973
7207,15372.244
7208,9577.46
7209,6253.672
7210,4401.188
7211,12716.779
7212,12595.744
7213,10230.913
7214,13408.345
7215,14092.097
7216,11566.381
7217,4395.706
7218,8745.93
7219,6390.356
7220,11187.821
7221,5697.382
7222,14846.138
7223,12937.014
7224,14260.9795
7225,14333.678
7226,13869.323
7227,12552.1
7228,9646.953
7229,10123.291
7230,6287.5293
7231,14589.907
7232,12911.995
7233,14277.614
7234,7726.537
7235,6843.5493
7236,13516.0205
7237,15205.53
7238,15010.855
7239,12764.82
7240,12760.256
7241,13143.057
7242,7858.8506
7243,7394.4053
7244,2644.3838
7245,15437.448
7246,6321.986
7247,13977.758
7248,16614.143
7249,15684.192
7250,13337.217
7251,6469.018
7252,13956.238
7253,13816.127
7254,13637.022
7255,12473.617
7256,15325.095
7257,18760.094
7258,12456.161
7259,14060.131
7260,10140.83
7261,6355.262
7262,13734.154
7263,12398.02
7264,10130.176
7265,2409.806
7266,14743.334
7267,4541.2134
7268,16197.326
7269,12324.805
7270,6442.215
7271,12815.159
7272,6082.533
7273,11344.874
7274,13497.504
7275,10558.049
7276,6951.2534
7277,5759.821
7278,6722.985
7279,11163.226
7280,6042.93
7281,13571.024
7282,12717.814
7283,7678.357
7284,15302.434
7285,6660.1816
7286,13671.734
7287,2919.3413
7288,10726.797
7289,5797.1963
7290,6368.3413
7291,2153.9653
7292,12691.249
7293,14018.265
7294,12384.101
7295,6628.91
7296,13089.175
7297,13156.624
7298,12368.019
7299,12996.173
7300,12698.643
7301,14834.36
7302,13959.838
7303,6168.6846
7304,12422.091
7305,6150.737
7306,15521.585
7307,2119.1794
7308,7197.5405
7309,2455.4424
7310,8134.5024
7311,7636.8726
7312,6547.4653
7313,6423.0396
7314,9998.921
7315,13934.935
7316,10101.091
7317,16197.862
7318,6706.7646
7319,893.9046
7320,12657.034
7321,6385.719
7322,10562.587
7323,2907.4392
7324,9884.561
7325,12867.114
7326,15278.617
7327,2799.009
7328,12257.838
7329,14387.177
7330,10552.937
7331,10890.17
7332,10533.425
7333,11989.238
7334,10141.143
7335,15392.469
7336,12841.819
7337,4707.45
7338,4371.8896
7339,15552.379
7340,4485.591
7341,13750.074
7342,16122.363
7343,13308.67
7344,18457.291
7345,10642.961
7346,12539.187
7347,14926.256
7348,7699.0107
7349,12520.471
7350,11176.758
7351,13929.782
7352,12097.012
7353,15006.154
7354,2824.0022
7355,12065.598
7356,16173.784
7357,7413.347
7358,14169.895
7359,5883.142
7360,15757.23
7361,14904.903
7362,7688.9697
7363,12060.833
7364,17850.723
7365,10838.241
7366,12670.487
7367,13520.078
7368,14324.664
7369,10498.649
7370,12725.684
7371,14002.019
7372,12646.813
7373,12942.337
7374,9634.741
7375,6766.409
7376,6377.9443
7377,15129.161
7378,13689.503
7379,13282.627
7380,13590.577
7381,14822.316
7382,14974.054
7383,15276.936
7384,12874.862
7385,10444.269
7386,12979.283
7387,11071.889
7388,2612.707
7389,13257.162
7390,13417.154
7391,15172.817
7392,13884.594
7393,11469.802
7394,11964.934
7395,13527.872
7396,13126.255
7397,14217.57
7398,14099.364
7399,15223.094
7400,14042.729
7401,12125.664
7402,6103.2397
7403,14900.6875
7404,5732.065
7405,13963.387
7406,12521.895
7407,14242.142
7408,4167.3623
7409,7940.8374
7410,13070.109
7411,6469.5396
7412,11247.355
7413,13580.119
7414,11681.187
7415,6584.8687
7416,7884.9683
7417,5936.75
7418,10742.925
7419,15319.336
7420,13706.387
7421,15952.715
7422,10567.119
7423,8167.006
7424,11285.008
7425,14239.894
7426,11744.819
7427,10373.547
7428,11612.757
7429,14847.974
7430,14791.953
7431,6566.758
7432,10272.89
7433,12892.7
7434,12486.854
7435,14149.817
7436,2931.966
7437,11319.189
7438,12916.066
7439,13456.546
7440,6602.5366
7441,13059.352
7442,15442.524
7443,15071.83
7444,12640.347
7445,6073.39
7446,14086.113
7447,11984.342
7448,12860.125
7449,14462.487
7450,12514.127
7451,13849.154
7452,13163.39
7453,13420.576
7454,13040.775
7455,14141.662
7456,16528.688
7457,11934.442
7458,10600.693
7459,12755.62
7460,12085.363
7461,12965.05
7462,5626.1387
7463,12862.505
7464,13015.111
7465,14584.155
7466,9668.194
7467,10237.48
7468,13326.159
7469,10597.582
7470,13126.225
7471,2401.5005
7472,10069.99
7473,10714.774
7474,13860.872
7475,12937.422
7476,15752.694
7477,10510.166
7478,13310.339
7479,7620.1206
7480,14006.765
7481,14077.898
7482,14421.196
7483,11114.426
7484,11751.261
7485,15738.687
7486,11657.703
7487,12011.018
7488,9733.6455
7489,10474.74
7490,12556.215
7491,15329.714
7492,12775.515
7493,6186.667
7494,15141.96
7495,13286.416
7496,12007.129
7497,13844.747
7498,10343.96
7499,13635.197
7500,14711.477
7501,10197.63
7502,10523.1
7503,15822.006
7504,14206.083
7505,9567.774
7506,13803.657
7507,6448.203
7508,12965.156
7509,15016.717
7510,9880.032
7511,13123.176
7512,9740.805
7513,15647.156
7514,7640.2495
7515,14759.681
7516,10492.683
7517,17900.84
7518,6095.553
7519,15280.727
7520,13836.121
7521,15242.769
7522,13836.793
7523,13436.98
7524,13424.186
7525,6551.264
7526,14204.49
7527,11098.579
7528,10938.794
7529,13867.779
7530,10135.915
7531,11471.208
7532,15309.188
7533,7044.285
7534,11734.291
7535,13824.773
7536,7726.019
7537,12463.896
7538,14084.7
7539,13076.609
7540,15011.922
7541,6112.21
7542,13910.152
7543,13771.652
7544,16350.272
7545,13510.229
7546,13798.353
7547,10928.96
7548,7561.378
7549,11795.956
7550,10483.0625
7551,7701.5166
7552,12778.959
7553,14848.064
7554,10488.898
7555,13412.837
7556,13781.656
7557,14585.077
7558,12513.173
7559,13739.619
7560,6376.306
7561,12644.0
7562,12861.298
7563,13003.222
7564,13600.694
7565,7701.5166
7566,6684.378
7567,13329.789
7568,6667.463
7569,12939.593
7570,16178.825
7571,12859.812
7572,2719.5999
7573,6366.629
7574,12967.622
7575,10467.592
7576,12930.536
7577,15228.193
7578,10220.721
7579,13398.556
7580,9996.541
7581,12697.64
7582,16044.124
7583,9819.169
7584,12778.766
7585,13110.372
7586,13137.876
7587,12196.355
7588,14140.812
7589,13253.966
7590,14400.32
7591,10091.909
7592,12069.51
7593,11603.155
7594,15343.644
7595,6108.6494
7596,15275.757
7597,10716.986
7598,2789.2378
7599,16206.146
7600,9800.254
7601,14506.489
7602,12176.909
7603,13339.928
7604,13791.2
7605,14331.067
7606,5944.7324
7607,13920.097
7608,15426.352
7609,13913.683
7610,10340.944
7611,13227.735
7612,13784.094
7613,14360.869
7614,10248.953
7615,10293.726
7616,2642.5945
7617,13220.216
7618,14051.929
7619,10439.986
7620,12783.637
7621,15958.57
7622,2790.5247
7623,13752.651
7624,12393.142
7625,15258.3545
7626,14025.356
7627,12937.422
7628,15116.44
7629,10267.576
7630,13342.921
7631,13993.67
7632,13318.993
7633,10508.295
7634,6678.711
7635,14847.338
7636,10840.086
7637,13307.021
7638,5550.569
7639,15606.015
7640,6582.2305
7641,12832.162
7642,13603.664
7643,13530.822
7644,12605.315
7645,14755.52
7646,2428.5144
7647,12758.017
7648,6186.327
7649,12633.223
7650,14086.131
7651,13740.937
7652,14098.908
7653,6608.7686
7654,18414.037
7655,7922.6836
7656,10327.845
7657,9633.859
7658,2800.6116
7659,12939.351
7660,6567.1055
7661,14612.338
7662,16473.361
7663,2554.4797
7664,14382.417
7665,15325.763
7666,6600.4062
7667,14191.531
7668,13857.131
7669,6671.7495
7670,11655.437
7671,17096.865
7672,2771.1228
7673,16853.291
7674,2891.9355
7675,14697.673
7676,13436.98
7677,16239.665
7678,2662.316
7679,12850.69
7680,11302.322
7681,11763.447
7682,13530.427
7683,15794.333
7684,15125.885
7685,13432.383
7686,2903.397
7687,4490.441
7688,14605.411
7689,14587.204
7690,16574.037
7691,13065.835
7692,16110.554
7693,16331.138
7694,13434.095
7695,16357.189
7696,2623.0862
7697,12670.487
7698,13423.453
7699,16226.118
7700,6342.525
7701,14308.804
7702,14123.957
7703,13982.298
7704,16196.306
7705,14926.684
7706,2247.4834
7707,14662.16
7708,6605.3047
7709,12246.15
7710,6420.5713
7711,13918.29
7712,13817.843
7713,13891.7295
7714,15568.357
7715,6610.5044
7716,13739.72
7717,6654.2236
7718,13770.629
7719,13889.299
7720,15267.982
7721,14903.228
7722,13428.293
7723,10497.823
7724,13351.286
7725,12637.181
7726,13900.571
7727,16007.103
7728,13736.038
7729,12784.196
7730,15881.834
7731,13705.428
7732,14977.563
7733,12776.661
7734,14564.397
7735,14918.744
7736,13062.107
7737,8788.545
7738,13279.379
7739,6474.0327
7740,13434.452
7741,10282.921
7742,13375.355
7743,11496.439
7744,2639.7112
7745,14861.186
7746,10576.888
7747,13981.5205
7748,13268.855
7749,15053.787
7750,12989.069
7751,12091.756
7752,14368.991
7753,13918.526
7754,15008.864
7755,15028.264
7756,6542.6187
7757,13303.738
7758,10500.519
7759,15437.822
7760,12810.469
7761,16173.519
7762,13642.139
7763,16704.404
7764,4428.564
7765,14849.577
7766,13896.003
7767,6409.1484
7768,14441.102
7769,12374.956
7770,6443.8003
7771,7867.0635
7772,13851.872
7773,15541.967
7774,12616.835
7775,9495.898
7776,12747.007
7777,15543.556
7778,10518.149
7779,14903.526
7780,15740.032
7781,12961.254
7782,12004.745
7783,8782.8545
7784,13614.989
7785,10648.69
7786,6729.482
7787,16684.365
7788,15265.671
7789,10280.612
7790,13945.0
7791,6389.6777
7792,12950.7705
7793,12743.171
7794,14149.237
7795,15796.344
7796,13245.822
7797,12943.618
7798,2349.2864
7799,15329.964
7800,6736.113
7801,6080.7114
7802,13843.16
7803,13471.406
7804,15279.239
7805,13231.971
7806,16173.784
7807,6169.289
7808,13375.83
7809,13576.244
7810,10553.427
7811,6421.195
7812,13285.415
7813,13293.667
7814,13915.127
7815,8138.0645
7816,13923.431
7817,4614.7764
7818,13550.709
7819,7789.424
7820,13945.981
7821,14330.389
7822,10790.19
7823,16352.864
7824,15676.581
7825,12637.181
7826,12672.363
7827,12982.202
7828,9766.7295
7829,10148.342
7830,10566.083
7831,14977.842
7832,14064.089
7833,7900.8584
7834,7859.002
7835,13417.154
7836,13072.4
7837,13640.652
7838,12231.118
7839,10327.845
7840,11673.137
7841,15472.941
7842,5900.2134
7843,2791.651
7844,7439.3833
7845,10368.501
7846,6434.6914
7847,13557.932
7848,13877.661
7849,15311.821
7850,858.7872
7851,11245.997
7852,2817.184
7853,7870.4185
7854,14907.318
7855,13423.684
7856,12396.631
7857,7026.127
7858,11680.654
7859,15099.627
7860,7748.4355
7861,13235.6
7862,14234.082
7863,12913.487
7864,12038.87
7865,12030.214
7866,9723.169
7867,9927.515
7868,15408.303
7869,12280.934
7870,9904.069
7871,6322.6177
7872,12878.763
7873,15748.464
7874,10379.075
7875,13683.835
7876,13117.236
7877,12859.801
7878,6660.1816
7879,9958.398
7880,10794.931
7881,12984.304
7882,10179.352
7883,15065.221
7884,13287.559
7885,13951.677
7886,2682.6252
7887,13640.158
7888,4351.866
7889,14994.492
7890,15280.727
7891,13466.154
7892,2813.15
7893,12878.056
7894,12854.887
7895,13492.139
7896,11624.958
7897,12867.497
7898,13612.958
7899,14324.812
7900,11065.474
7901,6607.8975
7902,13436.837
7903,13406.637
7904,909.6455
7905,6455.9683
7906,14540.446
7907,12170.327
7908,7649.68
7909,7817.7075
7910,10138.758
7911,12729.356
7912,12736.0
7913,9714.624
7914,9697.756
7915,6654.8013
7916,2645.155
7917,13580.931
7918,13455.351
7919,12688.468
7920,14589.907
7921,14202.488
7922,10407.225
7923,11895.97
7924,7678.214
7925,7945.94
7926,10674.237
7927,14295.52
7928,9612.51
7929,14316.18
7930,4372.3135
7931,13615.109
7932,13819.24
7933,14038.244
7934,11170.083
7935,13274.037
7936,7205.8433
7937,6335.202
7938,11874.526
7939,12514.127
7940,13615.927
7941,16176.705
7942,13921.518
7943,11734.825
7944,9083.193
7945,6661.124
7946,6436.6714
7947,12852.411
7948,3007.0552
7949,15819.453
7950,5954.9688
7951,10520.803
7952,10308.168
7953,10803.537
7954,14065.209
7955,13486.619
7956,14512.726
7957,2902.531
7958,15102.892
7959,10689.304
7960,14345.854
7961,14153.621
7962,10574.33
7963,5780.3325
7964,13525.937
7965,13843.16
7966,13164.551
7967,11987.922
7968,7690.2344
7969,12895.143
7970,13922.843
7971,7562.2163
7972,13845.301
7973,15026.705
7974,13869.675
7975,15308.069
7976,14104.312
7977,9836.65
7978,13206.772
7979,13175.864
7980,12657.034
7981,12911.87
7982,14459.872
7983,2662.4534
7984,13786.704
7985,15404.87
7986,2664.1978
7987,7237.0205
7988,13021.349
7989,9221.492
7990,14620.205
7991,13598.346
7992,15576.23
7993,10441.92
7994,14729.709
7995,13258.324
7996,10391.007
7997,14169.929
7998,12342.173
7999,6386.416
8000,6885.4595
8001,12895.014
8002,6863.6045
8003,12496.965
8004,14170.373
8005,11204.674
8006,12702.46
8007,16871.865
8008,11533.012
8009,19612.219
8010,14968.803
8011,13481.388
8012,15177.45
8013,6705.182
8014,13409.057
8015,6313.1743
8016,11285.477
8017,2598.6711
8018,12737.724
8019,7701.5166
8020,12943.618
8021,6550.7983
8022,10580.866
8023,10462.694
8024,13919.844
8025,7873.7866
8026,14572.987
8027,14080.209
8028,5807.587
8029,13076.101
8030,14426.796
8031,14529.286
8032,7442.5063
8033,15222.039
8034,13439.14
8035,4664.9287
8036,13867.501
8037,12203.778
8038,12841.808
8039,13078.068
8040,10079.237
8041,6084.163
8042,10481.273
8043,13984.981
8044,7387.892
8045,12106.004
8046,7228.616
8047,13164.551
8048,10486.151
8049,6441.971
8050,6434.675
8051,13796.9
8052,13919.008
8053,7511.7153
8054,7712.8315
8055,11310.781
8056,13076.609
8057,13410.851
8058,14911.4375
8059,13648.219
8060,13448.445
8061,12326.738
8062,15715.739
8063,13608.1875
8064,13395.962
8065,15562.81
8066,11076.578
8067,16200.0205
8068,10208.428
8069,14954.85
8070,14014.896
8071,10258.406
8072,13818.972
8073,2087.725
8074,8957.333
8075,13382.612
8076,16041.208
8077,14255.5625
8078,14539.393
8079,15824.679
8080,13277.154
8081,13841.526
8082,6596.5205
8083,10821.892
8084,12587.638
8085,12105.787
8086,13615.379
8087,2938.0483
8088,12943.3
8089,14159.199
8090,10684.496
8091,12484.558
8092,13149.307
8093,14601.86
8094,2621.2427
8095,12486.908
8096,12472.812
8097,4453.5586
8098,13181.311
8099,10380.34
8100,14014.535
8101,13187.697
8102,2495.9143
8103,7294.843
8104,7739.642
8105,15547.431
8106,13119.556
8107,13207.615
8108,11804.978
8109,2664.4194
8110,13735.406
8111,9318.616
8112,7536.456
8113,13840.901
8114,6674.022
8115,6360.229
8116,12238.445
8117,13650.454
8118,12139.828
8119,13161.28
8120,15905.796
8121,6350.123
8122,17308.03
8123,14206.083
8124,12168.395
8125,14072.392
8126,14231.457
8127,14049.055
8128,4458.043
8129,6416.8076
8130,4671.6924
8131,4450.4443
8132,10513.352
8133,12335.888
8134,15128.37
8135,6457.512
8136,13835.402
8137,13580.448
8138,13283.515
8139,14016.503
8140,13772.957
8141,14760.192
8142,10275.142
8143,14507.318
8144,15298.493
8145,11632.519
8146,6963.862
8147,13275.731
8148,12906.084
8149,12675.821
8150,14853.779
8151,6743.049
8152,13229.98
8153,12903.661
8154,14898.371
8155,14878.937
8156,12520.027
8157,14358.011
8158,15308.668
8159,12943.3
8160,14796.134
8161,7500.5493
8162,15278.617
8163,10872.291
8164,5898.4126
8165,14682.345
8166,13955.75
8167,10490.295
8168,13093.608
8169,9581.931
8170,12984.304
8171,2704.368
8172,13833.067
8173,11425.549
8174,15747.862
8175,12960.024
8176,14136.475
8177,13438.759
8178,12094.951
8179,11386.755
8180,12750.759
8181,13140.195
8182,6439.0894
8183,6416.8076
8184,15831.773
8185,13926.01
8186,14714.598
8187,15391.568
8188,16110.558
8189,14978.806
8190,15116.446
8191,13669.777
8192,9292.653
8193,7671.9526
8194,4598.1313
8195,13585.109
8196,16195.917
8197,13418.33
8198,6457.4077
8199,14204.081
8200,13821.65
8201,14182.914
8202,12984.541
8203,14170.843
8204,15928.61
8205,13822.519
8206,15507.709
8207,13834.162
8208,13365.466
8209,6071.075
8210,12207.793
8211,6457.418
8212,10273.237
8213,13792.807
8214,10161.653
8215,8424.284
8216,15315.628
8217,15384.381
8218,12838.883
8219,15024.816
8220,18148.084
8221,13487.687
8222,6724.9507
8223,10433.519
8224,10289.835
8225,13353.041
8226,13001.32
8227,16404.244
8228,10959.699
8229,10360.027
8230,14232.063
8231,12725.684
8232,6442.215
8233,7458.5645
8234,13211.711
8235,13046.005
8236,2614.604
8237,15244.645
8238,14625.344
8239,13420.787
8240,10171.221
8241,14742.4
8242,12795.167
8243,12779.823
8244,6558.582
8245,7191.184
8246,13664.347
8247,6556.012
8248,11534.737
8249,15623.761
8250,14662.942
8251,12852.902
8252,3039.2996
8253,6463.376
8254,12634.779
8255,8134.735
8256,12846.481
8257,14614.269
8258,15523.999
8259,13429.519
8260,9896.52
8261,13362.281
8262,14913.391
8263,14847.376
8264,14235.362
8265,7634.424
8266,5881.8037
8267,6500.9756
8268,15471.063
8269,11854.907
8270,13275.049
8271,11548.885
8272,13970.815
8273,12243.114
8274,12795.605
8275,12621.331
8276,16393.047
8277,11236.393
